20-7597,OVERLAY NOTCH FOR 20-2020 ,EA,4.76
20-8210,20mm X 20mm X 3mm ANGLE CLEAR ANODIZE,mm,0.01
20-8211,20mm X 20mm X 3mm ANGLE MILL FINISH,mm,0.00
20-8211-4M,20mm X 20mm X 3mm ANGLE MILL FINISH 4M BAR,EA,20.28
20-8211-BLACK,20mm X 20mm X 3mm ANGLE BLACK ANODIZE,mm,0.01
20-8212,20mm X 40mm X 3mm ANGLE CLEAR ANODIZE,mm,0.01
20-8213,20mm X 40mm X 3mm ANGLE MILL FINISH,mm,0.01
20-8213-4M,20mm X 40mm X 3mm ANGLE MILL FINISH 4M BAR,EA,29.40
20-8213-BLACK,20mm X 40mm X 3mm ANGLE BLACK ANODIZE,mm,0.02
20-8515,20 S RETAINER ANGLE PROFILE-CLEAR ANODIZE FINISH,mm,0.01
20-8516,20 S RETAINER ANGLE PROFILE-MILL FINISH,mm,0.01
20-8516-4M,20 S RETAINER ANGLE PROFILE-MILL FINISH FULL LENGTH BAR,EA,25.85
20-8516-BLACK,20 S RETAINER ANGLE PROFILE BLACK ANODIZE,mm,0.01
25-1941,25 S M4 X 0.7 ECONOMY T-NUT [BRIGHT],EA,0.30
25-1951,25 S M5 X 0.8 ECONOMY T-NUT [BRIGHT],EA,0.33
25-1954,M5 X 0.8 STANDARD T-NUT [BRIGHT],EA,1.29
25-1956,25 S M5 X 0.8 DROP IN T-NUT W/ FLEX HANDLE [BRIGHT],EA,2.26
25-1961,25 S M6 X 1.0 ECONOMY T-NUT [BRIGHT],EA,0.37
25-1962,25 S M6 X 1.0 DOUBLE ECONOMY T-NUT [BRIGHT],EA,0.70
25-1964,25 S M6 X 1.0 STANDARD T-NUT [BRIGHT],EA,1.29
25-1966,25 S M6 X 1.0 DROP IN T-NUT W/ FLEX HANDLE [BRIGHT],EA,2.26
25-2015,25-2525 END CAP BLACK W/ PUSH-INS,EA,1.36
25-2015-PLAIN,25-2525 PLAIN END CAP BLACK W/PUSH-INS,EA,1.67
25-2025,25-2550 END CAP BLACK W/PUSH-INS,EA,1.75
25-2025-PLAIN,25-2550 PLAIN END CAP BLACK W/PUSH-INS,EA,1.87
25-2028,25-5050 END CAP BLACK W/PUSH-INS,EA,2.00
25-2028-PLAIN,25-5050 PLAIN END CAP BLACK W/PUSH-INS,EA,2.14
25-2059,25 S TOP MOUNT BIFOLD DOOR HANGER ASSEMBLY,EA,7.77
25-2062,SMALL PLASTIC DOOR HANDLE-BLACK,EA,5.40
25-2064,25 S RIGHT HAND LIFT-OFF HINGE ASSEMBLY,EA,36.41
25-2064-BLACK,25 S RIGHT HAND LIFT-OFF HINGE ASSEMBLY BLACK ANODIZE,EA,41.85
25-2065,25 S LEFT HAND LIFT-OFF HINGE ASSEMBLY,EA,36.41
25-2065-BLACK,25 S LEFT HAND LIFT-OFF HINGE ASSEMBLY BLACK ANODIZE,EA,41.85
25-2066,25 S HEAVY DUTY HINGE ASSEMBLY ,EA,27.70
25-2066-BLACK,25 S HEAVY DUTY HINGE ASSEMBLY BLACK ANODIZE,EA,31.52
25-2067,25 S BLACK DOOR GLIDE ,EA,3.61
25-206701,SS M6 X 16mm FHSCS ,EA,0.45
25-2071,25 S BLACK DETENT HINGE ,EA,19.39
25-2073,25 S RIGHT HAND LIFT-OFF HINGE W/ LONG PIN,EA,9.24
25-2073-BLACK,BLACK 25 S RIGHT HAND LIFT-OFF HINGE W/ LONG PIN,EA,10.98
25-2074,25 S LEFT HAND LIFT-OFF HINGE W/ LONG PIN,EA,9.24
25-2074-BLACK,BLACK 25 S LEFT HAND LIFT-OFF HINGE  W/ LONG PIN,EA,10.98
25-2075,25 S RIGHT HAND LIFT-OFF HINGE W/ SHORT PIN,EA,9.24
25-2075-BLACK,BLACK 25 S RIGHT HAND LIFT-OFF HINGE W/ SHORT PIN,EA,10.98
25-2076,25 S LEFT HAND LIFT-OFF HINGE W/ SHORT PIN,EA,9.24
25-2076-BLACK,BLACK 25 S LEFT HAND LIFT-OFF HINGE  W/ SHORT PIN,EA,10.98
25-2077,25 S LIFT-OFF HINGE W/ BUSHING ,EA,9.24
25-2077-BLACK,BLACK 25 S LIFT-OFF HINGE W/ BUSHING,EA,10.98
25-2078,25 S LIFT-OFF HINGE W/ TWO PINS,EA,10.56
25-2078-BLACK,BLACK 25 S LIFT-OFF HINGE W/ TWO PINS,EA,12.42
25-2081,25 S BLACK ADJUSTABLE HINGE ,EA,9.38
25-2086,25 S ALUMINUM HINGE ,EA,7.91
25-2086-BLACK,25 S ALUMINUM HINGE BLACK ANODIZE,EA,10.00
25-2099,25 S TOOL HANGER ,EA,10.79
25-2112,25 S YELLOW T-SLOT COVER ,EA,4.44
25-2113,25 S BLACK T-SLOT COVER ,EA,4.44
25-2114,25 S GRAY T-SLOT COVER ,EA,4.44
25-2116,25 S RUBBER PANEL GASKET/ M ,M,1.61
25-2118,25 S PANEL GASKET - BOX/ 45.7M ,BOX,60.62
25-2122,25 S KEEPER MOUNT PLATE FOR GRABBER DOOR CATCH,EA,6.34
25-2122-BLACK,BLACK 25 S KEEPER MOUNT PLATE FOR GRABBER DOOR CATCH,EA,9.46
25-2128,25mm x 50mm BASE PLATE W/ M6 TAP IN CENTER,EA,12.87
25-2128-BLACK,BLACK 25mm x 50mm BASE PLATE W/ M6 TAP IN CENTER,EA,15.21
25-2129,25mm X 50mm BASE PLATE W/ M8 TAP IN CENTER,EA,12.87
25-2129-BLACK,BLACK 25mm X 50mm BASE PLATE W/ M8 TAP IN CENTER,EA,15.27
25-2131,50mm X 50mm BASE PLATE W/ M10 TAP IN CENTER,EA,18.02
25-2131-BLACK,BLACK 50mm X 50mm BASE PLATE W/ M10  TAP IN CENTER,EA,20.95
25-2132,50mm X 50mm BASE PLATE W/ M16 TAP IN CENTER,EA,18.02
25-2132-BLACK,50mm X 50mm BASE PLATE W/ M16 TAP IN CENTER BLACK ANODIZE,EA,20.95
25-2137,25mm x 50mm BASE PLATE W/ M10 TAP IN CENTER,EA,12.87
25-2137-BLACK,BLACK 25mm x 50mm BASE PLATE W/ M10  TAP IN CENTER,EA,15.27
25-2139,50mm X 50mm BASE PLATE W/ M12 TAP IN CENTER,EA,18.02
25-2139-BLACK,BLACK 50mm X 50mm BASE PLATE W/ M12  TAP IN CENTER,EA,21.55
25-2142,50mm X 50mm BASE PLATE W/ M10 CORNER TAP,EA,18.02
25-2142-BLACK,BLACK 50mm X 50mm BASE PLATE W/ M10  CORNER TAP,EA,20.88
25-2151,"25mm X 50mm 1/4"" NPT END MOUNT PRESSURE MANIFOLD PLATE",EA,14.59
25-2151-BLACK,"BLACK 25mm X 50mm 1/4"" NPT END MOUNT PRESSURE MANIFOLD PLATE",EA,17.08
25-2152,25mm X 50mm GASKET ,EA,0.45
25-2154,50mm X 50mm GASKET ,EA,0.48
25-2157,RUBBER O-RING FOR 25-2550 PRESSURE MANIFOLD,EA,0.25
25-2159,"50mm X 50mm 3/8"" NPT END MOUNT PRESSURE MANIFOLD PLATE",EA,22.17
25-2159-BLACK,"50mm X 50mm 3/8"" NPT END MOUNT PRESSURE MANIFOLD PLATE BLACK",EA,25.91
25-2177,25S SILICONE PANEL GASKET ,M,5.28
25-2186,M6 ECONOMY FURNITURE GLIDE ,EA,3.10
25-2192,M6 DELUXE LEVELING FOOT ,EA,17.45
25-2193,M6 ECONOMY LEVELING FOOT ,EA,1.56
25-2205,M10 BARRY MOUNT MACHINERY MOUNT ,EA,49.20
25-2211,25 S UPPER DOOR TRACK ,mm,0.01
25-2211-3.68M,25 S UPPER DOOR TRACK 3.68M BAR,EA,39.54
25-2211-BLACK,25 S UPPER DOOR TRACK BLACK ANODIZE,mm,0.02
25-2221,25 S LOWER DOOR TRACK ,mm,0.01
25-2221-3.68M,25 S LOWER DOOR TRACK 3.68M BAR,EA,39.54
25-2221-BLACK,25 S LOWER DOOR TRACK BLACK ANODIZE,mm,0.02
25-2281,25 S ROLLER WHEEL ,EA,19.25
25-2341,25mm X 50mm BLANK PRESSURE MANIFOLD PLATE FOR EXTRUSION END,EA,13.19
25-2341-BLACK,BLACK 25mm X 50mm BLANK PRESSURE MANIFOLD PLATE FOR EXT END,EA,15.63
25-2349,50mm X 50mm BLANK PRESSURE MANIFOLD PLATE FOR EXTRUSION END,EA,20.78
25-2349-BLACK,BLACK 50mm X 50mm BLANK PRESSURE MANIFOLD PLATE FOR EXT END,EA,23.78
25-2361,25mm X 50mm BASE PLATE W/ M12 TAP IN CENTER,EA,12.87
25-2361-BLACK,25mm X 50mm BASE PLATE W/ M12 TAP IN CENTER BLACK ANODIZE,EA,15.71
25-2362,50mm X 50mm BASE PLATE W/ M20 TAP IN CENTER,EA,18.74
25-2362-BLACK,BLACK 50mm X 50mm BASE PLATE W/ M20 TAP IN CENTER,EA,22.32
25-2380,25-2525 FLOOR MOUNT BASE PLATE ,EA,29.29
25-2380-BLACK,25-2525 FLOOR MOUNT BASE PLATE BLACK ANODIZE,EA,34.45
25-2385,25-2550 FLOOR MOUNT BASE PLATE ,EA,41.10
25-2385-BLACK,BLACK 25-2550 FLOOR MOUNT BASE PLATE,EA,49.27
25-2387,25-5050 FLOOR MOUNT BASE PLATE ,EA,43.66
25-2387-BLACK,BLACK 25-5050 FLOOR MOUNT BASE PLATE,EA,54.93
25-2406,25 S BASE PLATE FOR 65-2714 ,EA,26.92
25-2406-BLACK,BLACK 25 S BASE PLATE FOR 65-2714,EA,30.84
25-2414,25 S 25MM FLOOR MOUNT ECONOMY ANCHOR FOOT,EA,10.77
25-2414-BLACK,BLACK 25 S 25MM FLOOR MOUNT ECONOMY ANCHOR FOOT,EA,13.73
25-2416,25 S 50MM FLOOR MOUNT ECONOMY ANCHOR FOOT,EA,14.59
25-2416-BLACK,BLACK 25 S 50MM FLOOR MOUNT ECONOMY ANCHOR FOOT,EA,18.12
25-2418,25 S FLANGE MOUNT CASTER BASE PLATE,EA,20.78
25-2418-BLACK,BLACK 25 S FLANGE MOUNT CASTER BASE  PLATE,EA,24.90
25-2419,25 S FLANGE MOUNT CASTER BASE PLATE,EA,20.78
25-2419-BLACK,BLACK 25 S FLANGE MOUNT CASTER BASE  PLATE,EA,24.57
25-2427,25 S PANEL MOUNT BLOCK ,EA,7.66
25-2427-BLACK,BLACK 25 S PANEL MOUNT BLOCK ,EA,9.46
25-2428,25 S PANEL MOUNT BRACKET ,EA,4.18
25-2428-BLACK,BLACK 25 S PANEL MOUNT BRACKET ,EA,5.86
25-2439,"25mm X 50mm 1/8"" NPT SIDE MOUNT PRESSURE MANIFOLD PLATE",EA,15.25
25-2439-BLACK,"BLACK 25mm X 50mm 1/8"" NPT SIDE MOUNT PRESSURE MANIFOLD PLATE",EA,17.81
25-2451,25mm X 50mm BLANK PRESSURE MANIFOLD PLATE FOR EXTRUSION SIDE,EA,14.26
25-2451-BLACK,25mm X 50mm BLANK PRESSURE MANIFOLD PLATE FOR EXT SIDE BLACK,EA,16.63
25-2489,25 S DROP IN PANEL BRACKET ,EA,4.62
25-2489-BLACK,BLACK 25 S DROP IN PANEL BRACKET,EA,6.54
25-2490,25mm SINGLE MESH RETAINER ,EA,4.76
25-2490-BLACK,BLACK 25mm SINGLE MESH RETAINER,EA,6.52
25-2491,25mm SINGLE MESH RETAINER W/ BACKING PLATE,EA,5.94
25-2491-BLACK,BLACK 25mm SINGLE MESH RETAINER W/ BACKING PLATE,EA,8.89
25-2492,25mm BACKING PLATE ,EA,2.78
25-2492-BLACK,BLACK 25mm BACKING PLATE ,EA,4.12
25-2493,50mm SINGLE MESH RETAINER ,EA,6.88
25-2493-BLACK,BLACK 50mm SINGLE MESH RETAINER,EA,8.81
25-2494,50mm SINGLE MESH RETAINER W/ DOUBLE BACKING PLATE,EA,11.48
25-2494-BLACK,BLACK 50mm SINGLE MESH RETAINER W/ DOUBLE BACKING PLATE,EA,15.72
25-2495,50mm DOUBLE BACKING PLATE ,EA,5.03
25-2495-BLACK,BLACK 50mm DOUBLE BACKING PLATE,EA,7.35
25-2496,25mm SINGLE PANEL RETAINER ,EA,5.22
25-2496-BLACK,BLACK 25mm SINGLE PANEL RETAINER,EA,7.56
25-2497,50mm SINGLE PANEL RETAINER ,EA,7.66
25-2497-BLACK,BLACK 50mm SINGLE PANEL RETAINER,EA,9.46
25-2512,25mm DOUBLE PANEL RETAINER ,EA,5.94
25-2512-BLACK,25mm DOUBLE PANEL RETAINER BLACK ANODIZE,EA,7.25
25-2521,25mm DOUBLE MESH RETAINER ,EA,5.42
25-2521-BLACK,BLACK 25mm DOUBLE MESH RETAINER,EA,7.27
25-2522,25mm DOUBLE MESH RETAINER W/BACKING PLATE,EA,10.11
25-2522-BLACK,BLACK 25mm DOUBLE MESH RETAINER W/BACKING PLATE,EA,14.55
25-2523,50mm DOUBLE MESH RETAINER ,EA,7.60
25-2523-BLACK,50mm DOUBLE MESH RETAINER BLACK ANODIZE,EA,12.13
25-2524,50mm DOUBLE MESH RETAINER W/ DOUBLE BACKING PLATE,EA,14.26
25-2524-BLACK,BLACK 50mm DOUBLE MESH RETAINER W/DOUBLE BACKING PLATE,EA,19.32
25-2565,25-2525 X 160mm 45 DEGREE SUPPORT,EA,18.35
25-2565-BLACK,25-2525 X 160mm 45 DEGREE SUPPORT BLACK ANODIZE,EA,22.21
25-2566,25-2550 X 160mm 45 DEGREE SUPPORT,EA,19.73
25-2566-BLACK,25-2550 X 160mm 45 DEGREE SUPPORT BLACK ANODIZE,EA,23.72
25-2567,25-2550 X 320mm 45 DEGREE SUPPORT,EA,21.65
25-2567-BLACK,25-2550 X 320mm 45 DEGREE SUPPORT BLACK ANODIZE,EA,27.97
25-2568,25-2550 X 480mm 45 DEGREE SUPPORT,EA,23.55
25-2568-BLACK,25-2550 X 480mm 45 DEGREE SUPPORT BLACK ANODIZE,EA,32.22
25-2570,25-2525 X 320mm 45 DEGREE SUPPORT,EA,20.25
25-2570-BLACK,25-2525 X 320mm 45 DEGREE SUPPORT BLACK ANODIZE,EA,26.45
25-2575,25-2525 X 480mm 45 DEGREE SUPPORT,EA,22.17
25-2575-BLACK,25-2525 X 480mm 45 DEGREE SUPPORT BLACK ANODIZE,EA,30.71
25-2750,25 S ROLLER WHEEL BRACKET ,EA,20.78
25-2750-BLACK,BLACK 25 S ROLLER WHEEL BRACKET,EA,24.07
25-2751,25-2525 ROLLER WHEEL BRACKET ASSEMBLY W/ 25-2281 WHEELS,EA,60.28
25-2751-BLACK,BLACK 25-2525 ROLLER WHEEL BRACKET ASSEMBLY W/ 25-2281 WHEELS,EA,69.04
25-2752,25 S ROLLER WHEEL BRACKET ,EA,21.52
25-2752-BLACK,25 S ROLLER WHEEL BRACKET BLACK ANODIZE,EA,27.65
25-2753,25-2550 ROLLER WHEEL BRACKET ASSEMBLY W/ 25-2281 WHEELS,EA,60.93
25-2753-BLACK,25-2550 ROLLER WHEEL BRACKET ASSEMBLY W/ 25-2281 WHEELS BLACK,EA,74.35
25-2761,25 S PAWL KIT ,EA,5.34
25-2796,25 S L-HANDLE FOR PIVOT BRACKET,EA,16.43
25-2798,25 S T-HANDLE FOR PIVOT BRACKET,EA,13.16
25-2816,25 S ORANGE ECONOMY T-SLOT COVER,EA,2.38
25-2817,25 S BLUE ECONOMY T-SLOT COVER ,EA,2.38
25-2818,25 S RED ECONOMY T-SLOT COVER ,EA,2.38
25-2819,25 S YELLOW ECONOMY T-SLOT COVER,EA,2.38
25-2820,25 S BLACK ECONOMY T-SLOT COVER,EA,2.38
25-2821,25 S GRAY ECONOMY T-SLOT COVER ,EA,2.38
25-2828,25 SERIES TREAD STRIP ,M,4.89
25-2830,25 S LEFT HAND ECONOMY LIFT-OFF HINGE SHORT,EA,7.91
25-2831,25 S LEFT HAND ECONOMY LIFT-OFF HINGE LONG,EA,7.91
25-2835,25 S LEFT HAND ECONOMY LIFT-OFF HINGE ASSEMBLY,EA,15.80
25-2837,25 S RIGHT HAND ECONOMY LIFT-OFF HINGE SHORT,EA,7.91
25-2838,25 S RIGHT HAND ECONOMY LIFT-OFF HINGE LONG,EA,7.91
25-2841,25 S RIGHT HAND ECONOMY LIFT-OFF HINGE ASSEMBLY,EA,15.80
25-2841-BLACK,25 S RIGHT HAND ECONOMY LIFT-OFF HINGE ASSEMBLY BLACK ANODIZE,EA,21.44
25-2843,"1"" X 3"" T-SLOT LABEL HOLDER SLOT 6 BAG OF 25",PK,37.21
25-2844,"1"" X 6"" T-SLOT LABEL HOLDER SLOT 6 BAG OF 25",PK,50.03
25-2850,25 SERIES RUBBER BUMPER ,EA,3.42
25-2882,SMALL PLASTIC DOOR HANDLE-RED ,EA,7.39
25-3085,25 S M5 SHORT DOUBLE ANCHOR T-NUT,EA,1.68
25-3086,25 S M5 LONG DOUBLE ANCHOR T-NUT,EA,1.94
25-3094,25 S M5 DOUBLE ANCHOR T-NUT SHORT ASSEMBLY,EA,7.10
25-3096,25 S M5 DOUBLE ANCHOR T-NUT LONG ASSEMBLY,EA,7.35
25-3183,25 S SINGLE TAB END FASTENER W/O SCREW,EA,1.09
25-3204,25 S 1/4-20 STANDARD T-NUT [BLACK],EA,1.04
25-3206,25 S STANDARD T-NUT M5 X .8BLACK ZINC,EA,1.29
25-3266,"12-24 X .375"" SOCKET BUTTON HEAD THREAD BLACK ZINC SELF TAP",EA,0.28
25-3272,PUSH IN FASTENER FOR 25 SERIES ,EA,0.19
25-3312,25 S 10-32 DROP IN T-NUT W/ SET SCREW [BLACK],EA,3.10
25-3313,25 S 1/4-20 DROP IN T-NUT W/ SET SCREW [BLACK],EA,3.10
25-3363,ANCHOR FASTENER W/ M5 BOLT & DROP IN T-NUT,EA,5.14
25-3369,25 SERIES BUTT FASTENER ASSEMBLY,EA,9.83
25-3369-BLACK,25S BUTT FASTENER ASSEMBLY BLACK,EA,10.83
25-3376,25 S 1/4-20 DROP IN T-NUT W/ FLEX HANDLE [BLACK],EA,2.19
25-3382,25 S 1/4-20 ECONOMY T-NUT [BLACK],EA,0.28
25-3383,25 S SINGLE TAB END FASTENER W/ M6 SCREW,EA,1.56
25-3391,25 S ANCHOR FASTENER CAM BLACK ,EA,3.10
25-3392,25 SERIES BLACK ANCHOR FASTENER ASSEMBLY,EA,4.17
25-3396,ANCHOR FASTENER W/O BOLT & STANDARD T-NUT,EA,2.46
25-3501,25 S LIVING HINGE PIVOT BOLT ASSEMBLY,EA,14.45
25-3502,25 S SMALL PLASTIC WASHER ,EA,0.63
25-3503,25 S SMALL PLASTIC WASHER ,EA,0.46
25-3625,"25 S #8 X 3/8"" S/S BEARING PAD SCREW",EA,0.16
25-3626,"25 S #8 X 1/2"" S/S BEARING PAD SCREW",EA,0.16
25-3649,"25 S 8-32 x 1/4"" S/S FHSCS ",EA,0.33
25-3681,25 S END FASTENER W/O SCREW [BRIGHT],EA,1.61
25-3682,25 S M6 X 1.0 END FASTENER W/ SS SCREW,EA,2.09
25-3766,"12-24 X .375"" SOCKET BUTTON HEAD THREAD BRIGHT ZINC SELF TAP",EA,0.28
25-3895,25 S M6 X 1.0 END FASTENER W/ SCREW,EA,2.00
25-3896,ANCHOR FASTENER W/ M5 BOLT & STANDARD T-NUT,EA,3.99
25-4024,25 S 180 DEGREE PIVOT BRACKET ,EA,12.48
25-4024-BLACK,BLACK 25 S 180 DEGREE PIVOT BRACKET,EA,16.00
25-4025,25 S 0 DEGREE RIGHT ANGLE LIVING NUB,EA,6.08
25-4025-BLACK,25 S 0 DEGREE RIGHT ANGLE LIVING NUB BLACK ANODIZE,EA,7.72
25-4026,25 S 90 DEGREE RIGHT ANGLE LIVING NUB,EA,6.08
25-4026-BLACK,BLACK 25 S 90 DEGREE RIGHT ANGLE LIVING NUB,EA,7.72
25-4027,25 S UNIVERSAL RIGHT ANGLE LIVING NUB,EA,11.03
25-4027-BLACK,25 S UNIVERSAL RIGHT ANGLE LIVING NUB BLACK ANODIZE,EA,13.37
25-4028,25 S 0 DEGREE RIGHT ANGLE LIVING HINGE W/ STRAIGHT ARMS,EA,23.96
25-4028-BLACK,BLACK 25 S 0 DEGREE RIGHT ANGLE LIVING HINGE W/ STRAIGHT ARM,EA,28.78
25-4029,25 S 90 DEGREE RIGHT ANGLE LIVING HINGE W/ STRAIGHT ARMS,EA,23.96
25-4029-BLACK,BLACK 25 S 90 DEG RIGHT ANGLE LIVING HINGE W/ STRAIGHT ARM,EA,29.86
25-4030,25 S RIGHT ANGLE UNIVERSAL LIVING HINGE W/ STRAIGHT ARMS,EA,30.87
25-4030-BLACK,BLACK 25 S RIGHT ANGLE UNIVERSAL LIVING HINGE W/ STRAIGHT ARM,EA,36.35
25-4031,"25 S RIGHT ANGLE 0 DEGREE LIVING HINGE W/ ""L"" ARM",EA,23.96
25-4031-BLACK,"BLACK 25 S RIGHT ANGLE 0 DEGREE LIVING HINGE W/ ""L"" ARM",EA,28.78
25-4032,"25 S RIGHT ANGLE 90 DEGREE LIVING HINGE W/ ""L"" ARM",EA,23.96
25-4032-BLACK,"BLACK 25 S RIGHT ANGLE 90 DEGREE LIVING HINGE W/ ""L"" ARM",EA,29.86
25-4033,"25 S RIGHT ANGLE UNIVERSAL LIVING HINGE W/ ""L"" ARM",EA,25.34
25-4033-BLACK,"BLACK 25 S RIGHT ANGLE UNIVERSAL LIVING HINGE W/ ""L"" ARM",EA,30.30
25-4051,25 S 180 DEGREE PIVOT ASSEMBLY W/ L-HANDLE,EA,34.63
25-4051-BLACK,BLACK 25 S 180 DEGREE PIVOT ASSEMBLY W/ L-HANDLE,EA,41.09
25-4053,25 S 180 DEGREE DOUBLE PIVOT ASSEMBLY W/ L-HANDLES,EA,60.48
25-4053-BLACK,BLACK 25 S 180 DEGREE DOUBLE PIVOT ASSEMBLY W/ L-HANDLES,EA,71.72
25-4055,25 S 180 DEGREE LONG DOUBLE PIVOT ASSEMBLY W/ L-HANDLES,EA,65.49
25-4055-BLACK,BLACK 25 S 180 DEGREE LONG DBL PIVOT ASSEMBLY W/ L-HANDLES,EA,77.61
25-4080,25S 5 HOLE T FLAT PLATE ,EA,9.24
25-4080-BLACK,BLACK 25S 5 HOLE T FLAT PLATE,EA,11.42
25-4081,25S 5 HOLE L FLAT PLATE ,EA,8.65
25-4081-BLACK,BLACK 25S HOLE L FLAT PLATE,EA,10.76
25-4107,25 S 2 HOLE JOINING STRIP ,EA,4.50
25-4107-BLACK,BLACK 25 S 2 HOLE JOINING STRIP,EA,6.00
25-4108,25 S 3mm 2 HOLE INSIDE CORNER BRACKET,EA,3.63
25-4108-BLACK,BLACK 25 S 3mm 2 HOLE INSIDE CORNER BRACKET,EA,5.10
25-4111,25 S 6 HOLE CENTER INSIDE CORNER BRACKET,EA,9.12
25-4111-BLACK,BLACK 25 S 6 HOLE CENTER INSIDE CORNER BRACKET,EA,11.41
25-4112,25 S 7 HOLE TEE FLAT PLATE ,EA,10.77
25-4112-BLACK,BLACK 25 S 7 HOLE TEE FLAT PLATE,EA,12.94
25-4113,25 S 4 HOLE INSIDE CORNER BRACKET,EA,5.36
25-4113-BLACK,BLACK 25 S 4 HOLE INSIDE CORNER BRACKET,EA,7.16
25-4114,25 S 8 HOLE INSIDE CORNER BRACKET,EA,7.06
25-4114-BLACK,BLACK 25 S 8 HOLE INSIDE CORNER BRACKET,EA,9.40
25-4115,25 S 4 HOLE INSIDE CORNER BRACKET,EA,5.36
25-4115-BLACK,BLACK 25 S 4 HOLE INSIDE CORNER BRACKET,EA,7.16
25-4116,25 S 90 DEGREE DOUBLE PIVOT ASSEMBLY W/ L-HANDLES,EA,45.71
25-4116-BLACK,BLACK 25 S 90 DEGREE DOUBLE PIVOT ASSEMBLY W/ L-HANDLES,EA,53.03
25-4117,25 S 4 HOLE JOINING STRIP ,EA,6.34
25-4117-BLACK,BLACK 25 S 4 HOLE JOINING STRIP,EA,8.01
25-4118,25 S 3 HOLE JOINING STRIP ,EA,5.69
25-4118-BLACK,BLACK 25 S 3 HOLE JOINING STRIP,EA,7.52
25-4119,25 S 4mm 2 HOLE INSIDE CORNER BRACKET,EA,3.85
25-4119-BLACK,BLACK 25 S 4mm 2 HOLE INSIDE CORNER  BRACKET,EA,5.31
25-4120,25 S 6 HOLE 90 DEG FLAT PLATE,EA,8.46
25-4120-BLACK,BLACK 25 S 6 HOLE 90 DEG FLAT PLATE,EA,10.55
25-4124,25 S 90 DEGREE DOUBLE PIVOT ASSEMBLY W/ L-HANDLES,EA,48.47
25-4124-BLACK,BLACK 25 S 90 DEGREE DOUBLE PIVOT ASSEMBLY W/ L-HANDLES,EA,57.05
25-4125,25 S 12 HOLE TEE FLAT PLATE ,EA,14.26
25-4125-BLACK,BLACK 25 S 12 HOLE TEE FLAT PLATE,EA,16.99
25-4128,25 S 12 HOLE 90 DEGREE FLAT PLATE,EA,14.26
25-4128-BLACK,BLACK 25 S 12 HOLE 90 DEGREE FLAT PLATE,EA,16.76
25-4129,25 S 7 HOLE 90 DEGREE FLAT PLATE,EA,9.51
25-4129-BLACK,BLACK 25 S 7 HOLE 90 DEGREE FLAT  PLATE,EA,12.92
25-4132,25 S 4mm 2 HOLE INSIDE GUSSET CORNER BRACKET,EA,5.22
25-4132-BLACK,BLACK 25 S 4mm 2 HOLE INSIDE GUSSET  CORNER BRACKET,EA,6.81
25-4133,25 S 90 DEGREE LEFT HAND PIVOT BRACKET,EA,10.63
25-4133-BLACK,BLACK 25 S 90 DEGREE LEFT HAND PIVOT BRACKET,EA,12.72
25-4134,25 S 4 HOLE INSIDE GUSSET CORNER BRACKET,EA,7.48
25-4134-BLACK,BLACK 25 S 4 HOLE INSIDE GUSSET CORNER BRACKET,EA,9.24
25-4135,25 S 7 HOLE CROSS FLAT PLATE,EA,13.52
25-4135-BLACK,BLACK 25 S 7 HOLE CROSS FLAT PLATE,EA,16.33
25-4136,25 S 4 HOLE INSIDE GUSSET CORNER BRACKET,EA,7.48
25-4136-BLACK,BLACK 25 S 4 HOLE INSIDE GUSSET CORNER BRACKET,EA,9.47
25-4137,25 S 90 DEGREE RIGHT HAND PIVOT BRACKET,EA,10.63
25-4137-BLACK,BLACK 25 S 90 DEGREE RIGHT HAND PIVOT BRACKET,EA,12.70
25-4138,25 S 8 HOLE INSIDE GUSSET CORNER BRACKET,EA,9.84
25-4138-BLACK,BLACK 25 S 8 HOLE INSIDE GUSSET CORNER BRACKET,EA,12.42
25-4139,25 S 90 DEGREE LEFT HAND PIVOT ASSEMBLY W/ L-HANDLE,EA,26.32
25-4139-BLACK,BLACK 25 S 90 DEGREE LEFT HAND PIVOT ASSEMBLY W/ L-HANDLE,EA,30.76
25-4140,25 S 5 HOLE TEE FLAT PLATE ,EA,8.98
25-4140-BLACK,BLACK 25 S 5 HOLE TEE FLAT PLATE,EA,11.12
25-4141,25 S 4 HOLE TEE FLAT PLATE ,EA,7.66
25-4141-BLACK,BLACK 25 S 4 HOLE TEE FLAT PLATE,EA,9.46
25-4148,25 S 90 DEGREE RIGHT HAND PIVOT ASSEMBLY W/ L-HANDLE,EA,26.32
25-4148-BLACK,BLACK 25 S 90 DEGREE RIGHT HAND PIVOT ASSEMBLY W/ L-HANDLE,EA,30.72
25-4149,"25 S ""L"" PIVOT ARM ",EA,6.60
25-4149-BLACK,"BLACK 25 S ""L"" PIVOT ARM ",EA,8.53
25-4150,25 S 4 HOLE 90 DEGREE FLAT PLATE,EA,6.74
25-4150-BLACK,BLACK 25 S 4 HOLE 90 DEGREE FLAT PLATE,EA,8.68
25-4151,25 S 5 HOLE 90 DEGREE FLAT PLATE,EA,8.33
25-4151-BLACK,BLACK 25 S 5 HOLE 90 DEGREE FLAT PLATE,EA,10.40
25-4152,25 S 7 HOLE 90 DEGREE FLAT PLATE,EA,10.11
